team_id,team,team_provider,player,status,short_id,provider_id,position,tournament_season_id,team_2627,team_id_26-27,team_provider_id_26-27,change_type,source_url,confidence,notes
e2ae68bd-54f2-4e38-89fc-53dcce5add02,Hollywoodbets Sharks,98,JJ Scheepers,ACTIVE,8287,38747,lock,b314ec41-b6b0-4274-a98f-4a675628d202,Hollywoodbets Sharks,e2ae68bd-54f2-4e38-89fc-53dcce5add02,98,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Benjamin Grondona,ACTIVE,7964,59710,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
20aa34f7-3d7a-4cf4-be95-70ca236af7a0,Bath Rugby,1000,Max Pearce,ACTIVE,8341,57379,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Cardiff Rugby,6fd77b22-06bc-49f7-8837-b213e335ec7a,2200,move,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,High,Duplicate resolved: Bath player on season-long loan to Cardiff for 26-27. Dropped pre-baked Cardiff row.
41d2c944-4a5a-4de0-8eb4-e5b57835cff7,Connacht Rugby,3400,Sean O'Brien,ACTIVE,7520,36702,loose-forward,b314ec41-b6b0-4274-a98f-4a675628d202,Connacht Rugby,41d2c944-4a5a-4de0-8eb4-e5b57835cff7,3400,stay,,,
5fdcc251-1a9e-40cf-9767-a5271ff4dbc0,Edinburgh Rugby,1950,Dylan Richardson,ACTIVE,7402,33666,hooker,b314ec41-b6b0-4274-a98f-4a675628d202,Edinburgh Rugby,5fdcc251-1a9e-40cf-9767-a5271ff4dbc0,1950,stay,,,
9e46b555-7bd7-4113-9005-641caab27c3c,Ulster Rugby,2450,Charlie Irvine,ACTIVE,7813,56264,lock,b314ec41-b6b0-4274-a98f-4a675628d202,Ulster Rugby,9e46b555-7bd7-4113-9005-641caab27c3c,2450,stay,,,
5fdcc251-1a9e-40cf-9767-a5271ff4dbc0,Edinburgh Rugby,1950,James Lang,ACTIVE,7171,25956,centre,b314ec41-b6b0-4274-a98f-4a675628d202,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_United_Rugby_Championship_transfers,Medium,Released — destination TBC
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,Jamie Hodgson,ACTIVE,7299,29892,lock,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,Bryn Gordon,ACTIVE,8372,60088,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Newcastle Red Bull,17751c9c-264e-464e-adc8-1468fd75dbef,1350,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Guy Rogers,ACTIVE,8090,68063,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Tonga Kofe,ACTIVE,8255,62466,prop,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Lovejoy Chawatama,ACTIVE,7235,27850,prop,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Cameron Miell,ACTIVE,7991,61112,prop,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,To Worcester Warriors
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Conor Byrne,ACTIVE,7843,57074,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Nick David,ACTIVE,7252,28699,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
473a715d-80f5-4707-a8e2-52902fadc9bc,Sale Sharks,1450,Tom Davis,ACTIVE,8062,64635,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Sale Sharks,473a715d-80f5-4707-a8e2-52902fadc9bc,1450,stay,,,
3bb58f66-38c1-4f9c-adff-0ac33a01533b,Saracens,1500,Eoghan Clarke,ACTIVE,8268,24788,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Saracens,3bb58f66-38c1-4f9c-adff-0ac33a01533b,1500,stay,,High,"Duplicate resolved: left Munster for Saracens Jan 2025, extended into 26-27. Dropped old Munster row."
804c604a-08f9-4d6c-b74d-2936f9b370dc,Gloucester Rugby,1100,Arthur Clark,ACTIVE,7614,38665,lock,9233192a-bfed-489b-b224-5c9e02f587de,Gloucester Rugby,804c604a-08f9-4d6c-b74d-2936f9b370dc,1100,stay,,,
af6ad454-5636-4711-be6d-1cb29078219a,Lions,63,Kelly Mpeku,ACTIVE,7760,44168,centre,b314ec41-b6b0-4274-a98f-4a675628d202,Lions,af6ad454-5636-4711-be6d-1cb29078219a,63,stay,,,
804c604a-08f9-4d6c-b74d-2936f9b370dc,Gloucester Rugby,1100,Will Knight,ACTIVE,8312,901196,centre,9233192a-bfed-489b-b224-5c9e02f587de,Gloucester Rugby,804c604a-08f9-4d6c-b74d-2936f9b370dc,1100,stay,,,
3bb58f66-38c1-4f9c-adff-0ac33a01533b,Saracens,1500,Olly Hartley,ACTIVE,7673,39774,centre,9233192a-bfed-489b-b224-5c9e02f587de,Saracens,3bb58f66-38c1-4f9c-adff-0ac33a01533b,1500,stay,,,
ca7c6d0f-7bef-4fad-8ac2-d202471fa122,Exeter Chiefs,84,Martin Moloney,ACTIVE,7421,33859,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Ulster Rugby,9e46b555-7bd7-4113-9005-641caab27c3c,2450,move,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,James Thompson,ACTIVE,8135,34752,lock,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
20aa34f7-3d7a-4cf4-be95-70ca236af7a0,Bath Rugby,1000,Quinn Roux,ACTIVE,6859,19322,lock,9233192a-bfed-489b-b224-5c9e02f587de,Bath Rugby,20aa34f7-3d7a-4cf4-be95-70ca236af7a0,1000,stay,,,
473a715d-80f5-4707-a8e2-52902fadc9bc,Sale Sharks,1450,Ben Curry,ACTIVE,7178,25981,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Sale Sharks,473a715d-80f5-4707-a8e2-52902fadc9bc,1450,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Harry Browne,ACTIVE,7854,57285,lock,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Max Green,ACTIVE,8132,24580,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,To Oundle
8b15860f-dd5c-45c0-be1d-985e82f5e295,Munster Rugby,2150,Kieran Ryan,ACTIVE,7723,40585,prop,b314ec41-b6b0-4274-a98f-4a675628d202,Munster Rugby,8b15860f-dd5c-45c0-be1d-985e82f5e295,2150,stay,,,
b05b5971-dd90-44ae-999d-7bde3b2ebf96,Ospreys,3250,Rhys Thomas,ACTIVE,7514,36681,lock,b314ec41-b6b0-4274-a98f-4a675628d202,Ospreys,b05b5971-dd90-44ae-999d-7bde3b2ebf96,3250,stay,,,
6e09f000-1b71-426f-b349-2c528cba8584,Vodacom Bulls,97,Jan-Hendrik Wessels,ACTIVE,7541,37662,hooker,b314ec41-b6b0-4274-a98f-4a675628d202,Vodacom Bulls,6e09f000-1b71-426f-b349-2c528cba8584,97,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Rodrigo Isgro,ACTIVE,7446,34536,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,James Elliott,ACTIVE,7341,31228,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,Newcastle Red Bull,17751c9c-264e-464e-adc8-1468fd75dbef,1350,stay,,,
09c7ae37-447c-4020-9e2e-b5239ee2d58b,Scarlets,1700,Joe Hawkins,ACTIVE,7532,36825,centre,b314ec41-b6b0-4274-a98f-4a675628d202,Scarlets,09c7ae37-447c-4020-9e2e-b5239ee2d58b,1700,stay,,,
e33c7a17-a675-46a9-b68c-be767cc211db,Northampton Saints,1400,Archie McParland,ACTIVE,7835,57055,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,Northampton Saints,e33c7a17-a675-46a9-b68c-be767cc211db,1400,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Fitz Harding,ACTIVE,7542,37670,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Will Capon,ACTIVE,7317,30665,hooker,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,George Taylor,ACTIVE,8342,39739,lock,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
e2ae68bd-54f2-4e38-89fc-53dcce5add02,Hollywoodbets Sharks,98,Le Roux Malan,ACTIVE,8289,40742,centre,b314ec41-b6b0-4274-a98f-4a675628d202,Cardiff Rugby,6fd77b22-06bc-49f7-8837-b213e335ec7a,2200,move,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_United_Rugby_Championship_transfers,Medium,
e2ae68bd-54f2-4e38-89fc-53dcce5add02,Hollywoodbets Sharks,98,IG Prinsloo,ACTIVE,7187,26090,prop,b314ec41-b6b0-4274-a98f-4a675628d202,Hollywoodbets Sharks,e2ae68bd-54f2-4e38-89fc-53dcce5add02,98,stay,,,
41d2c944-4a5a-4de0-8eb4-e5b57835cff7,Connacht Rugby,3400,Charlie Ward,ACTIVE,7399,33658,prop,b314ec41-b6b0-4274-a98f-4a675628d202,Connacht Rugby,41d2c944-4a5a-4de0-8eb4-e5b57835cff7,3400,stay,,,
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,Elliott Obatoyinbo,ACTIVE,7381,33218,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
41d2c944-4a5a-4de0-8eb4-e5b57835cff7,Connacht Rugby,3400,David Hawkshaw,ACTIVE,7124,24790,centre,b314ec41-b6b0-4274-a98f-4a675628d202,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_United_Rugby_Championship_transfers,Medium,Released — destination TBC
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Jonny Law,ACTIVE,7431,33913,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
e33c7a17-a675-46a9-b68c-be767cc211db,Northampton Saints,1400,George Furbank,ACTIVE,7170,25952,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,move,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,
e33c7a17-a675-46a9-b68c-be767cc211db,Northampton Saints,1400,George Smith,ACTIVE,7981,60571,lock,9233192a-bfed-489b-b224-5c9e02f587de,Northampton Saints,e33c7a17-a675-46a9-b68c-be767cc211db,1400,stay,,,
20aa34f7-3d7a-4cf4-be95-70ca236af7a0,Bath Rugby,1000,Ewan Richards,ACTIVE,7561,37954,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Bath Rugby,20aa34f7-3d7a-4cf4-be95-70ca236af7a0,1000,stay,,,
804c604a-08f9-4d6c-b74d-2936f9b370dc,Gloucester Rugby,1100,Manaaki Boyle-Tiatia,ACTIVE,8365,55913,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Gloucester Rugby,804c604a-08f9-4d6c-b74d-2936f9b370dc,1100,stay,,,
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,Oscar Usher,ACTIVE,8112,901348,lock,9233192a-bfed-489b-b224-5c9e02f587de,Newcastle Red Bull,17751c9c-264e-464e-adc8-1468fd75dbef,1350,stay,,,
6e09f000-1b71-426f-b349-2c528cba8584,Vodacom Bulls,97,Philip-Albert van Niekerk,ACTIVE,8198,57142,centre,b314ec41-b6b0-4274-a98f-4a675628d202,Vodacom Bulls,6e09f000-1b71-426f-b349-2c528cba8584,97,stay,,,
b05b5971-dd90-44ae-999d-7bde3b2ebf96,Ospreys,3250,Morgan Morris,ACTIVE,7224,27360,loose-forward,b314ec41-b6b0-4274-a98f-4a675628d202,Ospreys,b05b5971-dd90-44ae-999d-7bde3b2ebf96,3250,stay,,,
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,Connor Doherty,ACTIVE,7254,28717,centre,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Emeka Ilione,ACTIVE,7616,38667,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,Tim Cardall,ACTIVE,7001,22052,lock,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Charlie Bemand,ACTIVE,8099,69571,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Bryn Bradley,ACTIVE,7697,39858,centre,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Zach Carr,ACTIVE,7857,57290,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
3bb58f66-38c1-4f9c-adff-0ac33a01533b,Saracens,1500,Theo Dan,ACTIVE,7503,36472,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Saracens,3bb58f66-38c1-4f9c-adff-0ac33a01533b,1500,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Ollie Streeter,ACTIVE,8051,62675,prop,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
6959008c-ebd2-49ed-b1db-29a124e3e922,Harlequins,1150,Ben Waghorn,ACTIVE,7858,57293,centre,9233192a-bfed-489b-b224-5c9e02f587de,Harlequins,6959008c-ebd2-49ed-b1db-29a124e3e922,1150,stay,,,
ee3c51c4-b2f3-42ba-9434-37c4455d9276,DHL Stormers,99,Leon Lyons,ACTIVE,7334,31060,prop,b314ec41-b6b0-4274-a98f-4a675628d202,DHL Stormers,ee3c51c4-b2f3-42ba-9434-37c4455d9276,99,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Max Pepper,ACTIVE,7995,61140,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
e2ae68bd-54f2-4e38-89fc-53dcce5add02,Hollywoodbets Sharks,98,Simphiwe Ngobese,ACTIVE,8210,60251,prop,b314ec41-b6b0-4274-a98f-4a675628d202,Hollywoodbets Sharks,e2ae68bd-54f2-4e38-89fc-53dcce5add02,98,stay,,,
e2ae68bd-54f2-4e38-89fc-53dcce5add02,Hollywoodbets Sharks,98,Reniel Hugo,ACTIVE,7059,23574,lock,b314ec41-b6b0-4274-a98f-4a675628d202,Hollywoodbets Sharks,e2ae68bd-54f2-4e38-89fc-53dcce5add02,98,stay,,,
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Orlando Bailey,ACTIVE,7538,37586,fly-half,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Steele Barker,ACTIVE,7980,60494,lock,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,To Cornish Pirates
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Ollie Hassell-Collins,ACTIVE,7257,28725,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
3bb58f66-38c1-4f9c-adff-0ac33a01533b,Saracens,1500,Alex O'Driscoll,ACTIVE,8273,57066,prop,9233192a-bfed-489b-b224-5c9e02f587de,Saracens,3bb58f66-38c1-4f9c-adff-0ac33a01533b,1500,stay,,,
473a715d-80f5-4707-a8e2-52902fadc9bc,Sale Sharks,1450,Sam Bedlow,ACTIVE,7004,22079,centre,9233192a-bfed-489b-b224-5c9e02f587de,Sale Sharks,473a715d-80f5-4707-a8e2-52902fadc9bc,1450,stay,,,
961763ec-e93a-42f8-a91e-f7fcb114c02c,Benetton Rugby,1850,Alessandro Garbisi,ACTIVE,7595,38627,scrum-half,b314ec41-b6b0-4274-a98f-4a675628d202,Benetton Rugby,961763ec-e93a-42f8-a91e-f7fcb114c02c,1850,stay,,,
9e46b555-7bd7-4113-9005-641caab27c3c,Ulster Rugby,2450,James McCormick,ACTIVE,7747,43919,hooker,b314ec41-b6b0-4274-a98f-4a675628d202,Ulster Rugby,9e46b555-7bd7-4113-9005-641caab27c3c,2450,stay,,,
b05b5971-dd90-44ae-999d-7bde3b2ebf96,Ospreys,3250,Keelan Giles,ACTIVE,7063,23625,outside-back,b314ec41-b6b0-4274-a98f-4a675628d202,Ospreys,b05b5971-dd90-44ae-999d-7bde3b2ebf96,3250,stay,,,
ee3c51c4-b2f3-42ba-9434-37c4455d9276,DHL Stormers,99,Marcel Theunissen,ACTIVE,7546,37683,loose-forward,b314ec41-b6b0-4274-a98f-4a675628d202,DHL Stormers,ee3c51c4-b2f3-42ba-9434-37c4455d9276,99,stay,,,
3d94bdf3-43ef-4dbb-951f-38d13d1b1e5f,Glasgow Warriors,1750,Sam Talakai,ACTIVE,6927,20842,prop,b314ec41-b6b0-4274-a98f-4a675628d202,Glasgow Warriors,3d94bdf3-43ef-4dbb-951f-38d13d1b1e5f,1750,stay,,,
ee3c51c4-b2f3-42ba-9434-37c4455d9276,DHL Stormers,99,JD Schickerling,ACTIVE,6982,21712,lock,b314ec41-b6b0-4274-a98f-4a675628d202,DHL Stormers,ee3c51c4-b2f3-42ba-9434-37c4455d9276,99,stay,,,
aebd3bc4-7445-44b7-beae-ded6ad3609bd,Zebre Parma,10650,David Odiase,ACTIVE,8121,43834,loose-forward,b314ec41-b6b0-4274-a98f-4a675628d202,Zebre Parma,aebd3bc4-7445-44b7-beae-ded6ad3609bd,10650,stay,,,
6e09f000-1b71-426f-b349-2c528cba8584,Vodacom Bulls,97,JJ Theron,ACTIVE,8196,60246,loose-forward,b314ec41-b6b0-4274-a98f-4a675628d202,Vodacom Bulls,6e09f000-1b71-426f-b349-2c528cba8584,97,stay,,,
3d94bdf3-43ef-4dbb-951f-38d13d1b1e5f,Glasgow Warriors,1750,Alex Craig,ACTIVE,7153,25291,lock,b314ec41-b6b0-4274-a98f-4a675628d202,Glasgow Warriors,3d94bdf3-43ef-4dbb-951f-38d13d1b1e5f,1750,stay,,,
09c7ae37-447c-4020-9e2e-b5239ee2d58b,Scarlets,1700,Gareth Davies,ACTIVE,6793,10155,scrum-half,b314ec41-b6b0-4274-a98f-4a675628d202,Scarlets,09c7ae37-447c-4020-9e2e-b5239ee2d58b,1700,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Harry Thacker,ACTIVE,6868,19634,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
473a715d-80f5-4707-a8e2-52902fadc9bc,Sale Sharks,1450,Tadgh McElroy,ACTIVE,6785,24434,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Sale Sharks,473a715d-80f5-4707-a8e2-52902fadc9bc,1450,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Oscar Lennon,ACTIVE,7711,40409,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
d9f721ee-9da6-4aa0-8e98-22cf91afd251,Bristol Bears,1050,Gabriel Oghre,ACTIVE,7208,27101,hooker,9233192a-bfed-489b-b224-5c9e02f587de,Bristol Bears,d9f721ee-9da6-4aa0-8e98-22cf91afd251,1050,stay,,,
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Billy Searle,ACTIVE,8133,25852,fly-half,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
ca7c6d0f-7bef-4fad-8ac2-d202471fa122,Exeter Chiefs,84,Immanuel Feyi-Waboso,ACTIVE,7580,38481,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,Exeter Chiefs,ca7c6d0f-7bef-4fad-8ac2-d202471fa122,84,stay,,,
473a715d-80f5-4707-a8e2-52902fadc9bc,Sale Sharks,1450,Patrick Hogg,ACTIVE,8267,62371,lock,9233192a-bfed-489b-b224-5c9e02f587de,Sale Sharks,473a715d-80f5-4707-a8e2-52902fadc9bc,1450,stay,,,
473a715d-80f5-4707-a8e2-52902fadc9bc,Sale Sharks,1450,WillGriff John,ACTIVE,6826,18592,prop,9233192a-bfed-489b-b224-5c9e02f587de,,,,departed,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_Premiership_Rugby_transfers ; https://all.rugby/transfers/premiership,Medium,Released — destination TBC
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Tarek Haffar,ACTIVE,7615,38666,prop,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Jed Holloway,ACTIVE,6882,19820,lock,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
ef455f5f-f067-4d29-ab67-f6e14b44a1e7,Leicester Tigers,1250,Joseph Woodward,ACTIVE,7800,55887,centre,9233192a-bfed-489b-b224-5c9e02f587de,Leicester Tigers,ef455f5f-f067-4d29-ab67-f6e14b44a1e7,1250,stay,,,
bdb20011-d913-4688-b8fa-38a2a96c22b2,Dragons RFC,3100,Ben Carter,ACTIVE,7506,36664,lock,b314ec41-b6b0-4274-a98f-4a675628d202,Dragons RFC,bdb20011-d913-4688-b8fa-38a2a96c22b2,3100,stay,,,
b05b5971-dd90-44ae-999d-7bde3b2ebf96,Ospreys,3250,Steffan Thomas,ACTIVE,7244,28286,prop,b314ec41-b6b0-4274-a98f-4a675628d202,Ospreys,b05b5971-dd90-44ae-999d-7bde3b2ebf96,3250,stay,,,
ee3c51c4-b2f3-42ba-9434-37c4455d9276,DHL Stormers,99,Lukhanyo Vokozela,ACTIVE,7662,39414,hooker,b314ec41-b6b0-4274-a98f-4a675628d202,DHL Stormers,ee3c51c4-b2f3-42ba-9434-37c4455d9276,99,stay,,,
41d2c944-4a5a-4de0-8eb4-e5b57835cff7,Connacht Rugby,3400,Matthew Devine,ACTIVE,7729,43647,scrum-half,b314ec41-b6b0-4274-a98f-4a675628d202,Ulster Rugby,9e46b555-7bd7-4113-9005-641caab27c3c,2450,move,https://en.wikipedia.org/wiki/List_of_2026%E2%80%9327_United_Rugby_Championship_transfers,Medium,
17751c9c-264e-464e-adc8-1468fd75dbef,Newcastle Red Bull,1350,Josh Hodge,ACTIVE,7376,33112,outside-back,9233192a-bfed-489b-b224-5c9e02f587de,Newcastle Red Bull,17751c9c-264e-464e-adc8-1468fd75dbef,1350,stay,,,
20aa34f7-3d7a-4cf4-be95-70ca236af7a0,Bath Rugby,1000,Ben Spencer,ACTIVE,6860,19376,scrum-half,9233192a-bfed-489b-b224-5c9e02f587de,Bath Rugby,20aa34f7-3d7a-4cf4-be95-70ca236af7a0,1000,stay,,,
20aa34f7-3d7a-4cf4-be95-70ca236af7a0,Bath Rugby,1000,Guy Pepper,ACTIVE,7689,39844,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Bath Rugby,20aa34f7-3d7a-4cf4-be95-70ca236af7a0,1000,stay,,,
ca7c6d0f-7bef-4fad-8ac2-d202471fa122,Exeter Chiefs,84,Greg Fisilau,ACTIVE,7671,39768,loose-forward,9233192a-bfed-489b-b224-5c9e02f587de,Exeter Chiefs,ca7c6d0f-7bef-4fad-8ac2-d202471fa122,84,stay,,,
